"","TIME","STATIONID","year","survey","station","SPECIESTSN","COMMONNAME","SCIENTIFICNAME","LHSCODE","SAMPLINGMETHODCODE","TOTALCATCHNUM","TOTALCATCHWT","GEARCODE","EVENTCODE","LME","STATIONNUMBER","YEAR","MASTERSTATION","TOW_TYPE","GEAR_DESCRIPTION","EQTIME","EQ_LATITUDE","EQ_LONGITUDE","HAULBACK_TIME","HAULBACK_LATITUDE","HAULBACK_LONGITUDE","SPEED","BOTTOM_DEPTH","AVGNETHORIZONTALOPENING","AVGNETVERTICALOPENING","MWO","RACECODE","NODCCODE","NOTES","GEARIN_TIME","GEARIN_LATITUDE","GEARIN_LONGITUDE","VESSEL","VESSELNAME","GEAR_DEPTH","GEAROUT_LATITUDE","GEAROUT_LONGITUDE","GEAROUT_TIME"
"63","2023-09-07T22:25:00Z","20230201024","2023","0201","024","934083","Pollock","Gadus chalcogrammus","A0","TC",22,40,"400601","05","Bering Sea",24,2023,"62-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-07T21:55:00Z",62.01,-170.99,"2023-09-07T22:25:00Z",62.04,-170.99,NA,45,51.22,23.3,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"64","2023-09-07T22:25:00Z","20230201024","2023","0201","024","934083","Pollock","Gadus chalcogrammus","A1","TC",48,1376,"400601","05","Bering Sea",24,2023,"62-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-07T21:55:00Z",62.01,-170.99,"2023-09-07T22:25:00Z",62.04,-170.99,NA,45,51.22,23.3,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"65","2023-09-07T22:25:00Z","20230201024","2023","0201","024","934083","Pollock","Gadus chalcogrammus","A1+","TC",14,9780,"400601","05","Bering Sea",24,2023,"62-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-07T21:55:00Z",62.01,-170.99,"2023-09-07T22:25:00Z",62.04,-170.99,NA,45,51.22,23.3,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"66","2023-09-08T03:14:00Z","20230201025","2023","0201","025","51641","Northern Sea Nettle","Chrysaora melanaster","U","TC",350.17,227930,"400601","05","Bering Sea",25,2023,"62.5-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T02:44:00Z",62.5,-170.98,"2023-09-08T03:14:00Z",62.5,-170.9,NA,38,51.53,22.57,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"67","2023-09-08T03:14:00Z","20230201025","2023","0201","025","82418","Gonatus Squid, unident.","Gonatus","U","TC",1,21,"400601","05","Bering Sea",25,2023,"62.5-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T02:44:00Z",62.5,-170.98,"2023-09-08T03:14:00Z",62.5,-170.9,NA,38,51.53,22.57,"330",79200,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"68","2023-09-08T03:14:00Z","20230201025","2023","0201","025","161976","Chum Salmon","Oncorhynchus keta","IM","TC",2,5750,"400601","05","Bering Sea",25,2023,"62.5-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T02:44:00Z",62.5,-170.98,"2023-09-08T03:14:00Z",62.5,-170.9,NA,38,51.53,22.57,"330",23235,"8755010202",NA,NA,0,0,NA,NA,NA,0,0,NA
"69","2023-09-08T03:14:00Z","20230201025","2023","0201","025","162035","Capelin","Mallotus villosus","U","TC",8,90,"400601","05","Bering Sea",25,2023,"62.5-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T02:44:00Z",62.5,-170.98,"2023-09-08T03:14:00Z",62.5,-170.9,NA,38,51.53,22.57,"330",23041,"8755030201",NA,NA,0,0,NA,NA,NA,0,0,NA
"70","2023-09-08T03:14:00Z","20230201025","2023","0201","025","172907","Yellowfin Sole","Limanda aspera","U","TC",4,2610,"400601","05","Bering Sea",25,2023,"62.5-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T02:44:00Z",62.5,-170.98,"2023-09-08T03:14:00Z",62.5,-170.9,NA,38,51.53,22.57,"330",10210,"8857041505",NA,NA,0,0,NA,NA,NA,0,0,NA
"71","2023-09-08T03:14:00Z","20230201025","2023","0201","025","551209","Pacific Herring","Clupea pallasi","A1+","TC",1,73,"400601","05","Bering Sea",25,2023,"62.5-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T02:44:00Z",62.5,-170.98,"2023-09-08T03:14:00Z",62.5,-170.9,NA,38,51.53,22.57,"330",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"72","2023-09-08T03:14:00Z","20230201025","2023","0201","025","622287","Arctic Lamprey","Lethenteron camtschaticum","U","TC",1,52,"400601","05","Bering Sea",25,2023,"62.5-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T02:44:00Z",62.5,-170.98,"2023-09-08T03:14:00Z",62.5,-170.9,NA,38,51.53,22.57,"330",NA,"8603010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"73","2023-09-08T03:14:00Z","20230201025","2023","0201","025","934083","Pollock","Gadus chalcogrammus","A0","TC",10,18,"400601","05","Bering Sea",25,2023,"62.5-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T02:44:00Z",62.5,-170.98,"2023-09-08T03:14:00Z",62.5,-170.9,NA,38,51.53,22.57,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"74","2023-09-08T03:14:00Z","20230201025","2023","0201","025","934083","Pollock","Gadus chalcogrammus","A1","TC",32,981,"400601","05","Bering Sea",25,2023,"62.5-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T02:44:00Z",62.5,-170.98,"2023-09-08T03:14:00Z",62.5,-170.9,NA,38,51.53,22.57,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"75","2023-09-08T03:14:00Z","20230201025","2023","0201","025","934083","Pollock","Gadus chalcogrammus","A1+","TC",7,5380,"400601","05","Bering Sea",25,2023,"62.5-171","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T02:44:00Z",62.5,-170.98,"2023-09-08T03:14:00Z",62.5,-170.9,NA,38,51.53,22.57,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"76","2023-09-08T17:28:00Z","20230201026","2023","0201","026","51641","Northern Sea Nettle","Chrysaora melanaster","U","SC",108.63,73005.6,"400601","05","Bering Sea",26,2023,"62.5-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T16:58:00Z",62.49,-169.98,"2023-09-08T17:28:00Z",62.49,-169.91,NA,31,52.84,22.67,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"77","2023-09-08T17:28:00Z","20230201026","2023","0201","026","161980","Chinook Salmon","Oncorhynchus tshawytscha","IM","TC",1.14,1057,"400601","05","Bering Sea",26,2023,"62.5-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T16:58:00Z",62.49,-169.98,"2023-09-08T17:28:00Z",62.49,-169.91,NA,31,52.84,22.67,"330",23220,"8755010206",NA,NA,0,0,NA,NA,NA,0,0,NA
"78","2023-09-08T17:28:00Z","20230201026","2023","0201","026","162035","Capelin","Mallotus villosus","U","SC",110.35,1485.6,"400601","05","Bering Sea",26,2023,"62.5-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T16:58:00Z",62.49,-169.98,"2023-09-08T17:28:00Z",62.49,-169.91,NA,31,52.84,22.67,"330",23041,"8755030201",NA,NA,0,0,NA,NA,NA,0,0,NA
"79","2023-09-08T17:28:00Z","20230201026","2023","0201","026","551209","Pacific Herring","Clupea pallasi","A1+","SC",42.44,3820.1,"400601","05","Bering Sea",26,2023,"62.5-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T16:58:00Z",62.49,-169.98,"2023-09-08T17:28:00Z",62.49,-169.91,NA,31,52.84,22.67,"330",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"80","2023-09-08T17:28:00Z","20230201026","2023","0201","026","934083","Pollock","Gadus chalcogrammus","A0","SC",93.37,101.9,"400601","05","Bering Sea",26,2023,"62.5-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T16:58:00Z",62.49,-169.98,"2023-09-08T17:28:00Z",62.49,-169.91,NA,31,52.84,22.67,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"81","2023-09-08T17:28:00Z","20230201026","2023","0201","026","934083","Pollock","Gadus chalcogrammus","A1","SC",21534.01,774267.3,"400601","05","Bering Sea",26,2023,"62.5-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T16:58:00Z",62.49,-169.98,"2023-09-08T17:28:00Z",62.49,-169.91,NA,31,52.84,22.67,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"82","2023-09-08T17:28:00Z","20230201026","2023","0201","026","934083","Pollock","Gadus chalcogrammus","A1+","TC",14,10870,"400601","05","Bering Sea",26,2023,"62.5-170","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T16:58:00Z",62.49,-169.98,"2023-09-08T17:28:00Z",62.49,-169.91,NA,31,52.84,22.67,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"83","2023-09-08T21:35:00Z","20230201027","2023","0201","027","51641","Northern Sea Nettle","Chrysaora melanaster","U","TC",0,2e+06,"400601","05","Bering Sea",27,2023,"62.5-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T21:21:00Z",62.5,-168.99,"2023-09-08T21:35:00Z",62.5,-168.96,NA,27,46.07,24,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"84","2023-09-08T21:35:00Z","20230201027","2023","0201","027","162035","Capelin","Mallotus villosus","U","TC",71.48,868,"400601","05","Bering Sea",27,2023,"62.5-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T21:21:00Z",62.5,-168.99,"2023-09-08T21:35:00Z",62.5,-168.96,NA,27,46.07,24,"330",23041,"8755030201",NA,NA,0,0,NA,NA,NA,0,0,NA
"85","2023-09-08T21:35:00Z","20230201027","2023","0201","027","172907","Yellowfin Sole","Limanda aspera","U","TC",1,480,"400601","05","Bering Sea",27,2023,"62.5-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T21:21:00Z",62.5,-168.99,"2023-09-08T21:35:00Z",62.5,-168.96,NA,27,46.07,24,"330",10210,"8857041505",NA,NA,0,0,NA,NA,NA,0,0,NA
"86","2023-09-08T21:35:00Z","20230201027","2023","0201","027","934083","Pollock","Gadus chalcogrammus","A0","TC",4,6,"400601","05","Bering Sea",27,2023,"62.5-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T21:21:00Z",62.5,-168.99,"2023-09-08T21:35:00Z",62.5,-168.96,NA,27,46.07,24,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"87","2023-09-08T21:35:00Z","20230201027","2023","0201","027","934083","Pollock","Gadus chalcogrammus","A1","TC",26,725,"400601","05","Bering Sea",27,2023,"62.5-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T21:21:00Z",62.5,-168.99,"2023-09-08T21:35:00Z",62.5,-168.96,NA,27,46.07,24,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"88","2023-09-08T21:35:00Z","20230201027","2023","0201","027","934083","Pollock","Gadus chalcogrammus","A1+","TC",6,5750,"400601","05","Bering Sea",27,2023,"62.5-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-08T21:21:00Z",62.5,-168.99,"2023-09-08T21:35:00Z",62.5,-168.96,NA,27,46.07,24,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"89","2023-09-09T02:07:00Z","20230201028","2023","0201","028","51641","Northern Sea Nettle","Chrysaora melanaster","U","TC",0,45260,"400601","05","Bering Sea",28,2023,"62.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-09T01:37:00Z",62.51,-167.98,"2023-09-09T02:07:00Z",62.54,-167.94,NA,24,50.51,22.85,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"90","2023-09-09T02:07:00Z","20230201028","2023","0201","028","82326","Squid, unident.","Cephalopoda","U","TC",23,14,"400601","05","Bering Sea",28,2023,"62.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-09T01:37:00Z",62.51,-167.98,"2023-09-09T02:07:00Z",62.54,-167.94,NA,24,50.51,22.85,"330",78000,"5700000000","PINGER THIAMINASE ",NA,0,0,NA,NA,NA,0,0,NA
"91","2023-09-09T02:07:00Z","20230201028","2023","0201","028","161975","Pink Salmon","Oncorhynchus gorbuscha","J","TC",52,2966,"400601","05","Bering Sea",28,2023,"62.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-09T01:37:00Z",62.51,-167.98,"2023-09-09T02:07:00Z",62.54,-167.94,NA,24,50.51,22.85,"330",23230,"8755010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"92","2023-09-09T02:07:00Z","20230201028","2023","0201","028","161976","Chum Salmon","Oncorhynchus keta","J","TC",3,225,"400601","05","Bering Sea",28,2023,"62.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-09T01:37:00Z",62.51,-167.98,"2023-09-09T02:07:00Z",62.54,-167.94,NA,24,50.51,22.85,"330",23235,"8755010202",NA,NA,0,0,NA,NA,NA,0,0,NA
"93","2023-09-09T02:07:00Z","20230201028","2023","0201","028","162035","Capelin","Mallotus villosus","U","TC",17.03,132,"400601","05","Bering Sea",28,2023,"62.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-09T01:37:00Z",62.51,-167.98,"2023-09-09T02:07:00Z",62.54,-167.94,NA,24,50.51,22.85,"330",23041,"8755030201",NA,NA,0,0,NA,NA,NA,0,0,NA
"94","2023-09-09T02:07:00Z","20230201028","2023","0201","028","166365","Threespine stickleback","Gasterosteus aculeatus","U","TC",1,6,"400601","05","Bering Sea",28,2023,"62.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-09T01:37:00Z",62.51,-167.98,"2023-09-09T02:07:00Z",62.54,-167.94,NA,24,50.51,22.85,"330",21752,"8818010101",NA,NA,0,0,NA,NA,NA,0,0,NA
"95","2023-09-09T02:07:00Z","20230201028","2023","0201","028","622287","Arctic Lamprey","Lethenteron camtschaticum","U","TC",1,62,"400601","05","Bering Sea",28,2023,"62.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-09T01:37:00Z",62.51,-167.98,"2023-09-09T02:07:00Z",62.54,-167.94,NA,24,50.51,22.85,"330",NA,"8603010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"96","2023-09-09T02:07:00Z","20230201028","2023","0201","028","934083","Pollock","Gadus chalcogrammus","A0","TC",13,14,"400601","05","Bering Sea",28,2023,"62.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-09T01:37:00Z",62.51,-167.98,"2023-09-09T02:07:00Z",62.54,-167.94,NA,24,50.51,22.85,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"97","2023-09-09T02:07:00Z","20230201028","2023","0201","028","934083","Pollock","Gadus chalcogrammus","A1","TC",1.69,22,"400601","05","Bering Sea",28,2023,"62.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-09T01:37:00Z",62.51,-167.98,"2023-09-09T02:07:00Z",62.54,-167.94,NA,24,50.51,22.85,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"98","2023-09-09T02:07:00Z","20230201028","2023","0201","028","934083","Pollock","Gadus chalcogrammus","A1+","TC",3,3190,"400601","05","Bering Sea",28,2023,"62.5-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-09T01:37:00Z",62.51,-167.98,"2023-09-09T02:07:00Z",62.54,-167.94,NA,24,50.51,22.85,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"99","2023-09-10T17:26:00Z","20230201029","2023","0201","029","51641","Northern Sea Nettle","Chrysaora melanaster","U","TC",0,2360,"400601","05","Bering Sea",29,2023,"62.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T16:56:00Z",62.5,-166.99,"2023-09-10T17:26:00Z",62.53,-167,NA,29,50.16,21.39,"329",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"100","2023-09-10T17:26:00Z","20230201029","2023","0201","029","161975","Pink Salmon","Oncorhynchus gorbuscha","J","TC",19,830,"400601","05","Bering Sea",29,2023,"62.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T16:56:00Z",62.5,-166.99,"2023-09-10T17:26:00Z",62.53,-167,NA,29,50.16,21.39,"329",23230,"8755010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"101","2023-09-10T17:26:00Z","20230201029","2023","0201","029","161976","Chum Salmon","Oncorhynchus keta","J","TC",14,930,"400601","05","Bering Sea",29,2023,"62.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T16:56:00Z",62.5,-166.99,"2023-09-10T17:26:00Z",62.53,-167,NA,29,50.16,21.39,"329",23235,"8755010202",NA,NA,0,0,NA,NA,NA,0,0,NA
"102","2023-09-10T17:26:00Z","20230201029","2023","0201","029","161980","Chinook Salmon","Oncorhynchus tshawytscha","J","TC",3,390,"400601","05","Bering Sea",29,2023,"62.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T16:56:00Z",62.5,-166.99,"2023-09-10T17:26:00Z",62.53,-167,NA,29,50.16,21.39,"329",23220,"8755010206",NA,NA,0,0,NA,NA,NA,0,0,NA
"103","2023-09-10T17:26:00Z","20230201029","2023","0201","029","162041","Rainbow Smelt","Osmerus mordax dentex","U","TC",2,109,"400601","05","Bering Sea",29,2023,"62.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T16:56:00Z",62.5,-166.99,"2023-09-10T17:26:00Z",62.53,-167,NA,29,50.16,21.39,"329",23055,"8755030302",NA,NA,0,0,NA,NA,NA,0,0,NA
"104","2023-09-10T17:26:00Z","20230201029","2023","0201","029","164708","Saffron Cod","Eleginus gracilis","A0","TC",250.3,1652,"400601","05","Bering Sea",29,2023,"62.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T16:56:00Z",62.5,-166.99,"2023-09-10T17:26:00Z",62.53,-167,NA,29,50.16,21.39,"329",21735,"8791030301",NA,NA,0,0,NA,NA,NA,0,0,NA
"105","2023-09-10T17:26:00Z","20230201029","2023","0201","029","171337","Bering Wolffish","Anarhichas orientalis","U","TC",1,37,"400601","05","Bering Sea",29,2023,"62.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T16:56:00Z",62.5,-166.99,"2023-09-10T17:26:00Z",62.53,-167,NA,29,50.16,21.39,"329",20322,"8842020101",NA,NA,0,0,NA,NA,NA,0,0,NA
"106","2023-09-10T17:26:00Z","20230201029","2023","0201","029","551209","Pacific Herring","Clupea pallasi","A1+","TC",31,1155,"400601","05","Bering Sea",29,2023,"62.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T16:56:00Z",62.5,-166.99,"2023-09-10T17:26:00Z",62.53,-167,NA,29,50.16,21.39,"329",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"107","2023-09-10T17:26:00Z","20230201029","2023","0201","029","622287","Arctic Lamprey","Lethenteron camtschaticum","U","TC",2,133,"400601","05","Bering Sea",29,2023,"62.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T16:56:00Z",62.5,-166.99,"2023-09-10T17:26:00Z",62.53,-167,NA,29,50.16,21.39,"329",NA,"8603010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"108","2023-09-10T22:08:00Z","20230201030","2023","0201","030","50623","Aequorea  sp.","Aequorea sp.","U","TC",0,570,"400601","05","Bering Sea",30,2023,"63-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T21:38:00Z",62.99,-166.97,"2023-09-10T22:08:00Z",63,-166.9,NA,22,51.24,19.89,"330",40506,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"109","2023-09-10T22:08:00Z","20230201030","2023","0201","030","51641","Northern Sea Nettle","Chrysaora melanaster","U","TC",99.87,51210,"400601","05","Bering Sea",30,2023,"63-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T21:38:00Z",62.99,-166.97,"2023-09-10T22:08:00Z",63,-166.9,NA,22,51.24,19.89,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"110","2023-09-10T22:08:00Z","20230201030","2023","0201","030","82418","Gonatus Squid, unident.","Gonatus","U","TC",177,118,"400601","05","Bering Sea",30,2023,"63-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T21:38:00Z",62.99,-166.97,"2023-09-10T22:08:00Z",63,-166.9,NA,22,51.24,19.89,"330",79200,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"111","2023-09-10T22:08:00Z","20230201030","2023","0201","030","161975","Pink Salmon","Oncorhynchus gorbuscha","J","TC",47,1736,"400601","05","Bering Sea",30,2023,"63-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-10T21:38:00Z",62.99,-166.97,"2023-09-10T22:08:00Z",63,-166.9,NA,22,51.24,19.89,"330",23230,"8755010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"112","2023-09-14T02:30:00Z","20230201040","2023","0201","040","51696","Phacellophora camtschatica","Phacellophora camtschatica","U","TC",2,500,"400601","05","Bering Sea",40,2023,"65-167.5","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T02:00:00Z",64.97,-167.53,"2023-09-14T02:30:00Z",64.96,-167.61,NA,23,41.5,20.68,"330",NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"113","2023-09-14T02:30:00Z","20230201040","2023","0201","040","51700","Aurelia sp.","Aurelia sp.","U","TC",0,270,"400601","05","Bering Sea",40,2023,"65-167.5","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T02:00:00Z",64.97,-167.53,"2023-09-14T02:30:00Z",64.96,-167.61,NA,23,41.5,20.68,"330",40511,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"114","2023-09-14T02:30:00Z","20230201040","2023","0201","040","161975","Pink Salmon","Oncorhynchus gorbuscha","J","TC",18,1195,"400601","05","Bering Sea",40,2023,"65-167.5","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T02:00:00Z",64.97,-167.53,"2023-09-14T02:30:00Z",64.96,-167.61,NA,23,41.5,20.68,"330",23230,"8755010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"115","2023-09-14T02:30:00Z","20230201040","2023","0201","040","161976","Chum Salmon","Oncorhynchus keta","J","TC",58.64,5081,"400601","05","Bering Sea",40,2023,"65-167.5","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T02:00:00Z",64.97,-167.53,"2023-09-14T02:30:00Z",64.96,-167.61,NA,23,41.5,20.68,"330",23235,"8755010202",NA,NA,0,0,NA,NA,NA,0,0,NA
"116","2023-09-14T02:30:00Z","20230201040","2023","0201","040","164708","Saffron Cod","Eleginus gracilis","A0","TC",105.3,797,"400601","05","Bering Sea",40,2023,"65-167.5","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T02:00:00Z",64.97,-167.53,"2023-09-14T02:30:00Z",64.96,-167.61,NA,23,41.5,20.68,"330",21735,"8791030301",NA,NA,0,0,NA,NA,NA,0,0,NA
"117","2023-09-14T02:30:00Z","20230201040","2023","0201","040","164711","Pacific Cod","Gadus macrocephalus","A0","TC",1,2,"400601","05","Bering Sea",40,2023,"65-167.5","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T02:00:00Z",64.97,-167.53,"2023-09-14T02:30:00Z",64.96,-167.61,NA,23,41.5,20.68,"330",21720,"8791030401",NA,NA,0,0,NA,NA,NA,0,0,NA
"118","2023-09-14T02:30:00Z","20230201040","2023","0201","040","166365","Threespine stickleback","Gasterosteus aculeatus","U","TC",2,11,"400601","05","Bering Sea",40,2023,"65-167.5","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T02:00:00Z",64.97,-167.53,"2023-09-14T02:30:00Z",64.96,-167.61,NA,23,41.5,20.68,"330",21752,"8818010101",NA,NA,0,0,NA,NA,NA,0,0,NA
"119","2023-09-14T02:30:00Z","20230201040","2023","0201","040","172893","Starry Flounder","Platichthys stellatus","U","TC",1,229,"400601","05","Bering Sea",40,2023,"65-167.5","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T02:00:00Z",64.97,-167.53,"2023-09-14T02:30:00Z",64.96,-167.61,NA,23,41.5,20.68,"330",10220,"8857041401",NA,NA,0,0,NA,NA,NA,0,0,NA
"120","2023-09-14T02:30:00Z","20230201040","2023","0201","040","622287","Arctic Lamprey","Lethenteron camtschaticum","U","TC",2,121,"400601","05","Bering Sea",40,2023,"65-167.5","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T02:00:00Z",64.97,-167.53,"2023-09-14T02:30:00Z",64.96,-167.61,NA,23,41.5,20.68,"330",NA,"8603010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"121","2023-09-14T02:30:00Z","20230201040","2023","0201","040","934083","Pollock","Gadus chalcogrammus","A0","TC",44.61,88,"400601","05","Bering Sea",40,2023,"65-167.5","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T02:00:00Z",64.97,-167.53,"2023-09-14T02:30:00Z",64.96,-167.61,NA,23,41.5,20.68,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"122","2023-09-14T02:30:00Z","20230201040","2023","0201","040","934083","Pollock","Gadus chalcogrammus","A1","TC",506.16,9931,"400601","05","Bering Sea",40,2023,"65-167.5","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T02:00:00Z",64.97,-167.53,"2023-09-14T02:30:00Z",64.96,-167.61,NA,23,41.5,20.68,"330",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"123","2023-09-14T17:49:00Z","20230201041","2023","0201","041","50623","Aequorea  sp.","Aequorea sp.","U","TC",0,230,"400601","05","Bering Sea",41,2023,"64.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T17:18:00Z",64.48,-166.97,"2023-09-14T17:49:00Z",64.46,-166.92,NA,22,50.14,21.5,"330",40506,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"124","2023-09-14T17:49:00Z","20230201041","2023","0201","041","51641","Northern Sea Nettle","Chrysaora melanaster","U","TC",75.23,78470,"400601","05","Bering Sea",41,2023,"64.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T17:18:00Z",64.48,-166.97,"2023-09-14T17:49:00Z",64.46,-166.92,NA,22,50.14,21.5,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"125","2023-09-14T17:49:00Z","20230201041","2023","0201","041","51669","Cyanea sp.","Cyanea sp.","U","TC",2,350,"400601","05","Bering Sea",41,2023,"64.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T17:18:00Z",64.48,-166.97,"2023-09-14T17:49:00Z",64.46,-166.92,NA,22,50.14,21.5,"330",40560,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"126","2023-09-14T17:49:00Z","20230201041","2023","0201","041","51696","Phacellophora camtschatica","Phacellophora camtschatica","U","TC",2,490,"400601","05","Bering Sea",41,2023,"64.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-14T17:18:00Z",64.48,-166.97,"2023-09-14T17:49:00Z",64.46,-166.92,NA,22,50.14,21.5,"330",NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
